id,order_number,customer_id,shipping_address_id,billing_address_id,status,subtotal,tax,shipping_cost,total,order_date
7061,ORD-0007061,1398,1959,1959,shipped,1157.13,81,0,1238.13,2023-12-28T12:54:00Z
7062,ORD-0007062,688,957,957,delivered,668.34,46.78,0,715.12,2022-09-23T11:17:56Z
7063,ORD-0007063,594,826,826,cancelled,4922.52,344.58,0,5267.1,2023-08-09T06:04:39Z
7064,ORD-0007064,479,663,663,delivered,664.42,46.51,0,710.93,2024-05-27T09:57:45Z
7065,ORD-0007065,2961,4149,4149,returned,1061.71,74.32,0,1136.03,2025-01-01T13:15:19Z
7066,ORD-0007066,1618,2270,2270,delivered,60.83,4.26,11.98,77.07,2024-04-14T15:28:52Z
7067,ORD-0007067,415,575,574,delivered,201.06,14.07,0,215.13,2022-05-18T10:42:02Z
7068,ORD-0007068,11,16,16,delivered,2284.25,159.9,0,2444.15,2023-06-19T07:40:53Z
7069,ORD-0007069,2368,3313,3313,delivered,180.55,12.64,0,193.19,2025-01-11T08:57:24Z
7070,ORD-0007070,558,774,775,delivered,2351.65,164.62,0,2516.27,2023-09-05T10:33:39Z
7071,ORD-0007071,41,56,56,cancelled,283.43,19.84,0,303.27,2024-04-28T05:37:24Z
7072,ORD-0007072,2296,3211,3212,processing,2241.37,156.9,0,2398.27,2024-05-07T02:20:54Z
7073,ORD-0007073,281,390,390,shipped,1246.4,87.25,0,1333.65,2025-01-18T02:58:01Z
7074,ORD-0007074,163,226,227,delivered,1758.72,123.11,0,1881.83,2023-04-26T14:50:32Z
7075,ORD-0007075,551,763,763,delivered,2795.92,195.71,0,2991.63,2022-03-28T22:15:05Z
7076,ORD-0007076,432,600,600,delivered,1598.85,111.92,0,1710.77,2023-10-04T08:31:12Z
7077,ORD-0007077,760,1052,1052,delivered,2441.11,170.88,0,2611.99,2023-12-29T23:43:01Z
7078,ORD-0007078,1345,1884,1884,delivered,2055.49,143.88,0,2199.37,2023-12-20T13:27:23Z
7079,ORD-0007079,811,1122,1122,returned,1704.1,119.29,0,1823.39,2024-11-21T13:48:24Z
7080,ORD-0007080,2252,3153,3153,shipped,757,52.99,0,809.99,2024-11-07T12:38:29Z
7081,ORD-0007081,2352,3290,3290,shipped,1559.43,109.16,0,1668.59,2024-05-22T02:11:07Z
7082,ORD-0007082,815,1129,1128,delivered,1594.07,111.58,0,1705.65,2022-08-26T17:06:09Z
7083,ORD-0007083,932,1291,1291,delivered,666.86,46.68,0,713.54,2022-12-13T15:06:26Z
7084,ORD-0007084,142,193,193,returned,1021,71.47,0,1092.47,2022-03-10T00:48:45Z
7085,ORD-0007085,643,893,893,processing,970.68,67.95,0,1038.63,2022-12-25T07:52:12Z
7086,ORD-0007086,1572,2205,2205,returned,638.9,44.72,0,683.62,2024-01-20T13:07:00Z
7087,ORD-0007087,1747,2446,2447,delivered,4054.37,283.81,0,4338.18,2023-11-14T12:46:15Z
7088,ORD-0007088,1460,2045,2046,delivered,1029.86,72.09,0,1101.95,2024-11-03T08:56:25Z
7089,ORD-0007089,616,859,859,delivered,2452.65,171.69,0,2624.34,2023-07-16T10:24:15Z
7090,ORD-0007090,978,1362,1362,returned,2597.59,181.83,0,2779.42,2024-06-20T04:04:06Z
7091,ORD-0007091,505,698,698,shipped,366.63,25.66,0,392.29,2022-12-05T08:51:34Z
7092,ORD-0007092,1909,2671,2671,delivered,2721.77,190.52,0,2912.29,2024-10-03T04:59:50Z
7093,ORD-0007093,219,300,300,delivered,2553.02,178.71,0,2731.73,2022-10-16T01:16:53Z
7094,ORD-0007094,2949,4132,4132,delivered,709.74,49.68,0,759.42,2025-01-07T12:18:30Z
7095,ORD-0007095,584,812,812,delivered,2927.16,204.9,0,3132.06,2023-03-27T00:42:18Z
7096,ORD-0007096,2283,3193,3193,cancelled,1966.16,137.63,0,2103.79,2024-05-12T03:27:59Z
7097,ORD-0007097,2246,3145,3145,delivered,784.54,54.92,0,839.46,2024-11-21T15:56:55Z
7098,ORD-0007098,535,737,737,pending,2646.96,185.29,0,2832.25,2024-03-23T16:57:28Z
7099,ORD-0007099,82,111,111,delivered,228.74,16.01,0,244.75,2023-05-31T13:32:28Z
7100,ORD-0007100,179,244,245,delivered,639.8,44.79,0,684.59,2023-10-07T18:54:01Z
7101,ORD-0007101,2129,2980,2980,pending,232.37,16.27,0,248.64,2024-11-06T21:19:19Z
7102,ORD-0007102,1607,2254,2254,delivered,558.94,39.13,0,598.07,2023-11-25T13:21:08Z
7103,ORD-0007103,1567,2198,2198,delivered,3909.78,273.68,0,4183.46,2024-09-24T18:11:49Z
7104,ORD-0007104,1149,1603,1602,delivered,148.08,10.37,0,158.45,2025-01-14T09:50:02Z
7105,ORD-0007105,709,983,982,delivered,169.97,11.9,0,181.87,2023-08-12T09:35:27Z
7106,ORD-0007106,1776,2485,2485,pending,2133.33,149.33,0,2282.66,2024-10-21T20:22:34Z
7107,ORD-0007107,2320,3245,3245,delivered,2167.06,151.69,0,2318.75,2024-09-18T10:02:20Z
7108,ORD-0007108,1584,2222,2222,delivered,2449.37,171.46,0,2620.83,2023-07-17T17:19:25Z
7109,ORD-0007109,1057,1474,1474,delivered,2244.57,157.12,0,2401.69,2022-12-22T09:29:45Z
7110,ORD-0007110,7,10,11,pending,1402.05,98.14,0,1500.19,2021-11-07T04:23:54Z
7111,ORD-0007111,80,108,108,shipped,196.34,13.74,0,210.08,2022-01-22T16:53:12Z
7112,ORD-0007112,1852,2595,2595,delivered,5665.43,396.58,0,6062.01,2024-06-26T10:08:38Z
7113,ORD-0007113,2100,2938,2938,shipped,1466.55,102.66,0,1569.21,2024-04-25T19:58:51Z
7114,ORD-0007114,890,1235,1235,delivered,138.94,9.73,0,148.67,2024-01-31T09:22:34Z
7115,ORD-0007115,49,68,68,delivered,52.12,3.65,9.6,65.37,2023-07-27T03:54:07Z
7116,ORD-0007116,476,659,658,delivered,1785.57,124.99,0,1910.56,2024-12-28T04:59:48Z
7117,ORD-0007117,67,91,90,delivered,1452.03,101.64,0,1553.67,2022-03-23T06:40:21Z
7118,ORD-0007118,2668,3745,3745,delivered,3181.52,222.71,0,3404.23,2025-01-27T21:44:34Z
7119,ORD-0007119,449,621,621,shipped,562.96,39.41,0,602.37,2022-10-27T19:44:48Z
7120,ORD-0007120,1461,2047,2047,delivered,323.2,22.62,0,345.82,2024-09-15T13:55:08Z
7121,ORD-0007121,1180,1645,1646,delivered,528.58,37,0,565.58,2024-11-12T21:47:28Z
7122,ORD-0007122,336,467,467,shipped,2990.73,209.35,0,3200.08,2022-08-15T09:37:50Z
7123,ORD-0007123,1499,2103,2103,delivered,354.6,24.82,0,379.42,2024-07-25T05:27:37Z
7124,ORD-0007124,52,73,73,delivered,475.49,33.28,0,508.77,2023-07-05T00:17:11Z
7125,ORD-0007125,475,656,657,processing,306.84,21.48,0,328.32,2024-10-05T07:08:28Z
7126,ORD-0007126,708,981,981,delivered,2364.68,165.53,0,2530.21,2023-05-06T05:10:15Z
7127,ORD-0007127,474,655,655,delivered,403.38,28.24,0,431.62,2024-08-16T12:06:26Z
7128,ORD-0007128,1330,1863,1863,delivered,1075.99,75.32,0,1151.31,2024-10-10T19:21:37Z
7129,ORD-0007129,1989,2782,2783,delivered,4244.35,297.1,0,4541.45,2024-12-14T03:53:31Z
7130,ORD-0007130,2014,2817,2817,cancelled,3376.51,236.36,0,3612.87,2024-08-08T02:27:01Z
7131,ORD-0007131,1967,2751,2751,delivered,108.05,7.56,0,115.61,2024-11-27T11:43:44Z
7132,ORD-0007132,6,8,8,delivered,2935.49,205.48,0,3140.97,2024-09-27T18:28:49Z
7133,ORD-0007133,909,1258,1258,shipped,1260.23,88.22,0,1348.45,2022-12-26T10:01:56Z
7134,ORD-0007134,865,1201,1201,shipped,3191.28,223.39,0,3414.67,2023-03-23T21:54:05Z
7135,ORD-0007135,862,1197,1197,processing,4026.97,281.89,0,4308.86,2024-03-17T20:04:31Z
7136,ORD-0007136,2854,3990,3990,cancelled,2165.41,151.58,0,2316.99,2024-12-23T18:12:47Z
7137,ORD-0007137,2300,3219,3220,delivered,1112.06,77.84,0,1189.9,2024-12-07T23:06:39Z
7138,ORD-0007138,31,44,44,delivered,4161.28,291.29,0,4452.57,2024-09-22T04:57:36Z
7139,ORD-0007139,792,1096,1096,pending,603.07,42.21,0,645.28,2024-05-02T08:30:17Z
7140,ORD-0007140,1913,2678,2677,shipped,1882.3,131.76,0,2014.06,2024-08-04T00:01:37Z
7141,ORD-0007141,2234,3131,3131,pending,4116.07,288.12,0,4404.19,2024-08-07T09:21:06Z
7142,ORD-0007142,1921,2687,2687,processing,1502.66,105.19,0,1607.85,2024-05-02T08:37:59Z
7143,ORD-0007143,1843,2580,2580,shipped,427.15,29.9,0,457.05,2025-01-17T13:56:28Z
7144,ORD-0007144,486,673,673,delivered,504.48,35.31,0,539.79,2025-01-15T13:20:20Z
7145,ORD-0007145,415,574,575,delivered,301.62,21.11,0,322.73,2023-03-28T04:05:47Z
7146,ORD-0007146,1773,2481,2481,processing,238.41,16.69,0,255.1,2025-01-03T01:32:55Z
7147,ORD-0007147,2376,3325,3325,cancelled,3810.64,266.74,0,4077.38,2024-07-04T06:39:44Z
7148,ORD-0007148,617,860,860,delivered,205.35,14.37,0,219.72,2023-07-07T03:33:00Z
7149,ORD-0007149,1146,1598,1598,delivered,613.8,42.97,0,656.77,2023-03-01T23:15:01Z
7150,ORD-0007150,1154,1609,1609,returned,1695.07,118.65,0,1813.72,2024-06-26T15:21:22Z
7151,ORD-0007151,2311,3234,3234,delivered,40.67,2.85,5.92,49.44,2024-09-07T11:17:32Z
7152,ORD-0007152,2575,3606,3606,pending,1449.09,101.44,0,1550.53,2024-12-16T08:46:20Z
7153,ORD-0007153,1765,2472,2472,shipped,934.33,65.4,0,999.73,2024-09-17T23:38:29Z
7154,ORD-0007154,2608,3652,3652,cancelled,641.26,44.89,0,686.15,2024-10-20T05:43:26Z
7155,ORD-0007155,3,3,4,shipped,1061.43,74.3,0,1135.73,2023-03-20T02:54:49Z
7156,ORD-0007156,246,341,342,delivered,950.43,66.53,0,1016.96,2024-01-16T16:30:35Z
7157,ORD-0007157,1845,2583,2583,delivered,2251.13,157.58,0,2408.71,2024-02-05T16:25:35Z
7158,ORD-0007158,2492,3496,3495,shipped,2354.72,164.83,0,2519.55,2024-11-09T04:10:33Z
7159,ORD-0007159,1741,2436,2437,shipped,1018.23,71.28,0,1089.51,2023-10-05T07:13:08Z
7160,ORD-0007160,1936,2709,2709,delivered,2439.31,170.75,0,2610.06,2024-04-15T23:17:19Z
7161,ORD-0007161,1856,2600,2600,delivered,1257.42,88.02,0,1345.44,2024-07-30T03:07:43Z
7162,ORD-0007162,849,1178,1178,delivered,1210.36,84.73,0,1295.09,2024-10-04T04:49:52Z
7163,ORD-0007163,2381,3333,3333,delivered,718.33,50.28,0,768.61,2025-01-05T23:01:09Z
7164,ORD-0007164,68,92,92,processing,316.78,22.17,0,338.95,2024-03-14T23:22:48Z
7165,ORD-0007165,1623,2277,2277,shipped,1443.58,101.05,0,1544.63,2024-12-21T06:44:39Z
7166,ORD-0007166,602,836,836,pending,3629.2,254.04,0,3883.24,2022-09-08T01:00:48Z
7167,ORD-0007167,50,70,70,delivered,1041.7,72.92,0,1114.62,2024-09-07T10:08:18Z
7168,ORD-0007168,581,807,807,delivered,2332.54,163.28,0,2495.82,2022-04-12T12:54:31Z
7169,ORD-0007169,369,509,509,delivered,1433.23,100.33,0,1533.56,2022-09-09T05:57:40Z
7170,ORD-0007170,2083,2913,2913,processing,951.78,66.62,0,1018.4,2024-02-02T12:54:12Z
7171,ORD-0007171,2286,3198,3198,processing,618.55,43.3,0,661.85,2024-11-04T11:35:13Z
7172,ORD-0007172,788,1091,1091,shipped,4656.81,325.98,0,4982.79,2024-03-31T20:39:56Z
7173,ORD-0007173,165,229,229,delivered,638.67,44.71,0,683.38,2024-06-05T23:47:56Z
7174,ORD-0007174,357,493,493,delivered,2967.62,207.73,0,3175.35,2023-02-12T09:00:01Z
7175,ORD-0007175,2410,3375,3375,pending,1448.34,101.38,0,1549.72,2025-01-01T15:17:23Z
7176,ORD-0007176,2327,3254,3254,cancelled,92.56,6.48,0,99.04,2024-10-18T05:48:15Z
7177,ORD-0007177,1880,2632,2632,delivered,223.74,15.66,0,239.4,2024-11-19T16:01:47Z
7178,ORD-0007178,624,870,869,delivered,1079.17,75.54,0,1154.71,2024-03-11T01:51:12Z
7179,ORD-0007179,186,254,254,pending,2357.56,165.03,0,2522.59,2021-10-14T10:47:22Z
7180,ORD-0007180,2686,3771,3771,shipped,1576.15,110.33,0,1686.48,2024-11-14T21:05:52Z
7181,ORD-0007181,955,1328,1328,delivered,2241.8,156.93,0,2398.73,2023-01-14T10:27:31Z
7182,ORD-0007182,2087,2920,2920,returned,476.44,33.35,0,509.79,2024-11-07T05:36:33Z
7183,ORD-0007183,527,727,727,delivered,1457.36,102.02,0,1559.38,2022-03-30T13:30:24Z
7184,ORD-0007184,266,369,369,delivered,3731.24,261.19,0,3992.43,2024-01-25T16:09:58Z
7185,ORD-0007185,2597,3636,3637,delivered,3005.27,210.37,0,3215.64,2024-08-26T19:51:03Z
7186,ORD-0007186,465,644,644,delivered,1883.7,131.86,0,2015.56,2024-10-23T14:40:45Z
7187,ORD-0007187,93,126,126,returned,1981.15,138.68,0,2119.83,2022-03-30T17:15:35Z
7188,ORD-0007188,1174,1637,1637,cancelled,577.44,40.42,0,617.86,2025-01-19T22:32:05Z
7189,ORD-0007189,164,228,228,delivered,2161.27,151.29,0,2312.56,2024-11-16T07:16:56Z
7190,ORD-0007190,1356,1900,1900,shipped,1486.16,104.03,0,1590.19,2024-08-22T11:37:10Z
7191,ORD-0007191,2425,3399,3399,processing,566.45,39.65,0,606.1,2024-11-29T22:55:52Z
7192,ORD-0007192,326,454,454,delivered,50,3.5,7.24,60.74,2022-09-18T00:14:25Z
7193,ORD-0007193,1218,1704,1704,delivered,388.38,27.19,0,415.57,2023-09-03T12:38:43Z
7194,ORD-0007194,1150,1604,1604,shipped,1762.04,123.34,0,1885.38,2024-11-13T13:35:11Z
7195,ORD-0007195,2080,2908,2908,delivered,1053.33,73.73,0,1127.06,2024-04-14T07:52:43Z
7196,ORD-0007196,1488,2087,2087,delivered,2335.84,163.51,0,2499.35,2023-11-21T04:30:03Z
7197,ORD-0007197,253,350,350,pending,1318.87,92.32,0,1411.19,2022-01-16T20:29:30Z
7198,ORD-0007198,2959,4146,4146,shipped,1434.08,100.39,0,1534.47,2024-12-21T10:51:35Z
7199,ORD-0007199,2039,2850,2850,pending,3201.9,224.13,0,3426.03,2024-10-11T19:18:11Z
7200,ORD-0007200,863,1198,1198,delivered,1988.01,139.16,0,2127.17,2023-12-15T05:17:17Z
7201,ORD-0007201,2931,4104,4105,delivered,1597.63,111.83,0,1709.46,2025-01-18T21:08:30Z
7202,ORD-0007202,2104,2944,2944,delivered,1435.61,100.49,0,1536.1,2025-01-30T11:17:30Z
7203,ORD-0007203,2788,3910,3910,delivered,601.53,42.11,0,643.64,2024-11-08T02:00:52Z
7204,ORD-0007204,1624,2280,2280,delivered,238.4,16.69,0,255.09,2023-08-23T09:35:02Z
7205,ORD-0007205,95,129,129,delivered,595.63,41.69,0,637.32,2021-11-20T12:02:09Z
7206,ORD-0007206,1295,1813,1813,delivered,2801.72,196.12,0,2997.84,2024-09-19T03:09:11Z
7207,ORD-0007207,772,1068,1067,delivered,873.25,61.13,0,934.38,2023-02-10T19:22:16Z
7208,ORD-0007208,671,933,934,pending,1022.64,71.58,0,1094.22,2023-05-31T01:13:50Z
7209,ORD-0007209,389,537,537,delivered,2664.82,186.54,0,2851.36,2024-12-11T18:10:32Z
7210,ORD-0007210,1215,1700,1700,delivered,2393.9,167.57,0,2561.47,2025-01-05T10:56:43Z
7211,ORD-0007211,1110,1545,1545,delivered,48.34,3.38,10.38,62.1,2024-02-25T20:10:48Z
7212,ORD-0007212,908,1257,1257,delivered,3547.78,248.34,0,3796.12,2023-06-18T19:45:16Z
7213,ORD-0007213,2249,3149,3149,pending,3311.98,231.84,0,3543.82,2024-08-18T22:43:07Z
7214,ORD-0007214,1145,1597,1597,cancelled,1077.16,75.4,0,1152.56,2023-10-15T08:36:18Z
7215,ORD-0007215,211,289,289,delivered,2458.87,172.12,0,2630.99,2022-08-01T06:37:31Z
7216,ORD-0007216,38,51,52,delivered,489.38,34.26,0,523.64,2024-02-04T06:25:06Z
7217,ORD-0007217,1460,2045,2046,pending,1583.88,110.87,0,1694.75,2024-05-31T09:02:28Z
7218,ORD-0007218,2688,3774,3774,delivered,1375.16,96.26,0,1471.42,2024-12-18T16:23:33Z
7219,ORD-0007219,351,486,486,delivered,1905.69,133.4,0,2039.09,2023-02-19T23:35:07Z
7220,ORD-0007220,1060,1478,1479,shipped,2942.56,205.98,0,3148.54,2024-03-11T22:54:05Z
7221,ORD-0007221,466,646,646,shipped,2145.72,150.2,0,2295.92,2022-08-22T16:21:39Z
7222,ORD-0007222,1562,2193,2192,cancelled,1744.1,122.09,0,1866.19,2024-06-29T23:10:36Z
7223,ORD-0007223,722,998,998,shipped,344.47,24.11,0,368.58,2023-10-04T22:58:32Z
7224,ORD-0007224,787,1090,1090,pending,1388.42,97.19,0,1485.61,2023-11-03T05:21:11Z
7225,ORD-0007225,2931,4105,4105,delivered,843.07,59.01,0,902.08,2025-01-19T04:43:13Z
7226,ORD-0007226,2591,3627,3626,shipped,2778.36,194.49,0,2972.85,2024-08-10T18:24:46Z
7227,ORD-0007227,2399,3362,3362,shipped,1571.4,110,0,1681.4,2024-08-18T01:38:05Z
7228,ORD-0007228,2638,3698,3698,shipped,616.59,43.16,0,659.75,2025-01-21T00:39:23Z
7229,ORD-0007229,2888,4038,4038,delivered,316.49,22.15,0,338.64,2024-11-28T19:18:17Z
7230,ORD-0007230,738,1024,1023,shipped,1647.74,115.34,0,1763.08,2024-08-28T07:05:25Z
7231,ORD-0007231,2291,3205,3205,shipped,2426.33,169.84,0,2596.17,2024-07-03T15:48:06Z
7232,ORD-0007232,2742,3848,3848,delivered,4245.8,297.21,0,4543.01,2024-12-29T00:22:45Z
7233,ORD-0007233,564,783,783,delivered,2751.16,192.58,0,2943.74,2023-01-30T19:54:36Z
7234,ORD-0007234,2601,3642,3642,delivered,600.17,42.01,0,642.18,2024-12-19T10:10:18Z
7235,ORD-0007235,2690,3776,3776,delivered,4187.55,293.13,0,4480.68,2024-10-09T07:53:11Z
7236,ORD-0007236,2384,3337,3338,delivered,1897.08,132.8,0,2029.88,2024-06-22T07:29:32Z
7237,ORD-0007237,774,1070,1070,delivered,1884.15,131.89,0,2016.04,2023-07-16T09:06:16Z
7238,ORD-0007238,400,550,550,delivered,679.1,47.54,0,726.64,2022-11-14T05:28:32Z
7239,ORD-0007239,2175,3044,3044,delivered,3662.51,256.38,0,3918.89,2024-11-25T01:22:10Z
7240,ORD-0007240,99,136,135,delivered,238.4,16.69,0,255.09,2023-11-27T13:47:17Z
7241,ORD-0007241,1687,2363,2363,shipped,2610.6,182.74,0,2793.34,2024-07-23T18:46:34Z
7242,ORD-0007242,190,260,260,shipped,1846.3,129.24,0,1975.54,2024-01-14T12:25:35Z
7243,ORD-0007243,3,4,4,shipped,1264.36,88.51,0,1352.87,2024-07-20T17:03:34Z
7244,ORD-0007244,1638,2298,2298,pending,1613.3,112.93,0,1726.23,2024-05-29T02:30:47Z
7245,ORD-0007245,2258,3162,3162,cancelled,830.09,58.11,0,888.2,2024-11-20T02:45:06Z
7246,ORD-0007246,1231,1721,1722,delivered,360.43,25.23,0,385.66,2023-12-08T18:37:07Z
7247,ORD-0007247,171,235,235,delivered,2144.99,150.15,0,2295.14,2023-12-19T01:53:32Z
7248,ORD-0007248,71,98,98,pending,202.74,14.19,0,216.93,2021-11-12T03:07:15Z
7249,ORD-0007249,1584,2222,2222,delivered,2461.22,172.29,0,2633.51,2025-01-11T18:14:43Z
7250,ORD-0007250,933,1293,1293,delivered,206.92,14.48,0,221.4,2024-10-21T08:05:03Z
7251,ORD-0007251,486,673,673,delivered,891.45,62.4,0,953.85,2024-12-18T23:48:31Z
7252,ORD-0007252,2669,3746,3746,delivered,368.85,25.82,0,394.67,2024-12-12T08:46:22Z
7253,ORD-0007253,7,11,11,delivered,606.86,42.48,0,649.34,2023-09-13T08:25:59Z
7254,ORD-0007254,92,125,125,shipped,1522.2,106.55,0,1628.75,2023-02-23T20:41:17Z
7255,ORD-0007255,226,311,311,returned,984.75,68.93,0,1053.68,2022-02-21T13:15:53Z
7256,ORD-0007256,2638,3698,3698,cancelled,566.51,39.66,0,606.17,2024-11-25T18:54:57Z
7257,ORD-0007257,1567,2198,2198,delivered,2066.5,144.66,0,2211.16,2024-04-24T21:42:52Z
7258,ORD-0007258,1355,1899,1899,delivered,598.17,41.87,0,640.04,2023-06-15T02:09:32Z
7259,ORD-0007259,30,43,43,shipped,3049.91,213.49,0,3263.4,2022-01-31T20:49:13Z
7260,ORD-0007260,1874,2624,2624,processing,1566.95,109.69,0,1676.64,2024-07-11T05:49:01Z
7261,ORD-0007261,826,1143,1143,shipped,2023.86,141.67,0,2165.53,2022-11-27T02:27:19Z
7262,ORD-0007262,2010,2813,2812,delivered,2582.39,180.77,0,2763.16,2024-12-28T04:39:54Z
7263,ORD-0007263,533,734,734,cancelled,108.86,7.62,0,116.48,2023-04-09T23:12:44Z
7264,ORD-0007264,1396,1956,1956,delivered,1052.89,73.7,0,1126.59,2023-09-18T02:09:02Z
7265,ORD-0007265,821,1136,1136,delivered,667.31,46.71,0,714.02,2024-10-21T12:56:19Z
7266,ORD-0007266,2798,3922,3922,processing,1463.72,102.46,0,1566.18,2024-11-24T12:57:09Z
7267,ORD-0007267,1384,1940,1939,delivered,3631.13,254.18,0,3885.31,2023-11-23T09:23:40Z
7268,ORD-0007268,13,18,18,pending,3766.29,263.64,0,4029.93,2024-09-13T01:35:19Z
7269,ORD-0007269,651,905,905,delivered,2513.73,175.96,0,2689.69,2023-12-02T17:50:40Z
7270,ORD-0007270,146,200,200,delivered,1886.97,132.09,0,2019.06,2021-12-16T09:49:06Z
7271,ORD-0007271,239,331,331,delivered,240.56,16.84,0,257.4,2024-08-03T05:33:36Z
7272,ORD-0007272,1843,2580,2580,processing,2865.76,200.6,0,3066.36,2024-02-16T22:02:01Z
7273,ORD-0007273,2107,2949,2948,cancelled,4513.16,315.92,0,4829.08,2024-07-06T17:10:22Z
7274,ORD-0007274,309,431,432,delivered,1308.88,91.62,0,1400.5,2024-08-13T09:26:08Z
7275,ORD-0007275,502,694,694,processing,3226.72,225.87,0,3452.59,2022-10-12T02:35:12Z
7276,ORD-0007276,2236,3133,3133,shipped,1171.8,82.03,0,1253.83,2024-09-16T07:28:34Z
7277,ORD-0007277,2029,2838,2838,processing,4748.89,332.42,0,5081.31,2024-04-10T06:24:05Z
7278,ORD-0007278,1850,2591,2592,delivered,3020.81,211.46,0,3232.27,2025-01-19T18:28:26Z
7279,ORD-0007279,1870,2619,2619,delivered,4215.56,295.09,0,4510.65,2024-06-03T18:17:11Z
7280,ORD-0007280,53,74,74,delivered,1752.07,122.64,0,1874.71,2023-02-21T10:43:53Z
7281,ORD-0007281,1517,2128,2128,delivered,6484.48,453.91,0,6938.39,2024-10-21T16:24:00Z
7282,ORD-0007282,2066,2890,2889,delivered,175.06,12.25,0,187.31,2024-02-18T01:53:24Z
7283,ORD-0007283,1112,1548,1548,delivered,3461.4,242.3,0,3703.7,2023-11-07T02:38:06Z
7284,ORD-0007284,831,1150,1150,returned,1667.84,116.75,0,1784.59,2024-02-14T06:15:57Z
7285,ORD-0007285,2265,3169,3169,delivered,4182.81,292.8,0,4475.61,2024-09-03T15:04:57Z
7286,ORD-0007286,16,23,22,delivered,603.51,42.25,0,645.76,2023-11-05T17:16:50Z
7287,ORD-0007287,1008,1405,1405,delivered,4932.15,345.25,0,5277.4,2023-01-02T12:25:35Z
7288,ORD-0007288,2492,3496,3495,delivered,2563.64,179.45,0,2743.09,2024-12-17T06:58:55Z
7289,ORD-0007289,2075,2901,2902,pending,3477.43,243.42,0,3720.85,2024-04-08T08:28:26Z
7290,ORD-0007290,792,1096,1096,shipped,120.06,8.4,0,128.46,2023-05-23T01:48:02Z
7291,ORD-0007291,21,29,30,shipped,822.86,57.6,0,880.46,2024-09-03T10:36:21Z
7292,ORD-0007292,637,885,885,processing,2604.42,182.31,0,2786.73,2022-10-31T16:08:00Z
7293,ORD-0007293,1455,2039,2039,delivered,2534.61,177.42,0,2712.03,2023-09-01T02:04:17Z
7294,ORD-0007294,461,639,639,delivered,1051.17,73.58,0,1124.75,2023-10-09T17:44:37Z
7295,ORD-0007295,171,235,235,delivered,1285.98,90.02,0,1376,2023-09-29T22:50:40Z
7296,ORD-0007296,1553,2179,2180,delivered,515.61,36.09,0,551.7,2023-10-02T02:27:26Z
7297,ORD-0007297,1279,1791,1791,returned,4428.17,309.97,0,4738.14,2023-03-11T03:45:58Z
7298,ORD-0007298,1637,2297,2296,processing,58.54,4.1,5.98,68.62,2023-09-20T23:31:29Z
7299,ORD-0007299,2544,3564,3564,delivered,2441.95,170.94,0,2612.89,2024-07-26T22:00:19Z
7300,ORD-0007300,2590,3625,3625,processing,284.34,19.9,0,304.24,2024-12-21T18:08:58Z
7301,ORD-0007301,2723,3822,3822,delivered,968.1,67.77,0,1035.87,2024-10-02T15:19:46Z
7302,ORD-0007302,781,1080,1081,delivered,508.41,35.59,0,544,2022-10-02T10:15:25Z
7303,ORD-0007303,155,213,212,delivered,189.77,13.28,0,203.05,2024-02-03T16:48:18Z
7304,ORD-0007304,80,109,109,delivered,442.51,30.98,0,473.49,2022-03-12T03:01:12Z
7305,ORD-0007305,1993,2789,2789,delivered,2160.59,151.24,0,2311.83,2024-04-21T17:13:24Z
7306,ORD-0007306,2380,3331,3330,delivered,296.17,20.73,0,316.9,2024-11-15T14:29:15Z
7307,ORD-0007307,2685,3770,3770,delivered,3894.26,272.6,0,4166.86,2024-09-26T17:08:11Z
7308,ORD-0007308,2454,3436,3436,delivered,4345.14,304.16,0,4649.3,2024-12-11T23:27:28Z
7309,ORD-0007309,2803,3928,3928,delivered,1514.94,106.05,0,1620.99,2024-12-31T05:26:52Z
7310,ORD-0007310,1518,2129,2129,pending,126.78,8.87,0,135.65,2024-03-21T23:04:38Z
7311,ORD-0007311,2421,3392,3393,delivered,2483.22,173.83,0,2657.05,2025-01-30T18:17:41Z
7312,ORD-0007312,2588,3623,3623,delivered,770.04,53.9,0,823.94,2024-09-22T18:03:31Z
7313,ORD-0007313,477,660,660,delivered,1768.91,123.82,0,1892.73,2023-03-19T22:27:37Z
7314,ORD-0007314,1228,1717,1717,delivered,299.83,20.99,0,320.82,2024-02-05T09:02:50Z
7315,ORD-0007315,2246,3145,3145,cancelled,3738.08,261.67,0,3999.75,2024-12-11T16:05:51Z
7316,ORD-0007316,1839,2573,2573,delivered,293.14,20.52,0,313.66,2024-01-02T15:42:59Z
7317,ORD-0007317,2251,3151,3152,shipped,2223.42,155.64,0,2379.06,2024-09-24T00:24:16Z
7318,ORD-0007318,1245,1741,1741,cancelled,3917.65,274.24,0,4191.89,2023-09-22T10:32:22Z
7319,ORD-0007319,17,24,24,processing,3170.71,221.95,0,3392.66,2024-07-02T13:56:10Z
7320,ORD-0007320,2244,3142,3142,cancelled,2289.76,160.28,0,2450.04,2024-04-04T19:57:39Z
7321,ORD-0007321,2119,2967,2967,delivered,366.93,25.69,0,392.62,2024-09-27T23:27:35Z
7322,ORD-0007322,1644,2305,2306,shipped,856.77,59.97,0,916.74,2024-09-27T23:08:07Z
7323,ORD-0007323,423,587,587,delivered,22.05,1.54,9.87,33.46,2024-01-27T11:04:24Z
